CallNumber,Author,Title,ISBN,PubName,PubYear
E 842.9 ZEL, Barbie. Zelizer,Covering the body : the Kennedy assassition; the media; and the shaping of collective memory ,9780226979700; 0226979709; 9780226979717; 0226979717,University of Chicago Press,1992
E 842.9.A55,undefined United States. President's Commission on the Assassition of President John F. Kennedy.,The Warren report.,,Associated P,1964
E 842.A2, John F. 1917-1963. (John Fitzgerald) Kennedy,Public papers of the Presidents of the United States : John F. Kennedy ,,USGPO,1962
E 842.A2, John F. 1917-1963. (John Fitzgerald) Kennedy,Public papers of the Presidents of the United States : John F. Kennedy ,,USGPO,1963
E 842.A2, John F. 1917-1963. (John Fitzgerald) Kennedy,Public papers of the Presidents of the United States : John F. Kennedy ,,USGPO,1964
E 842.A4, John Kenneth Galbraith,Letters to Kennedy ,9780674528376; 0674528379,Harvard UP,1998
E 842.A4, John F. 1917-1963. (John Fitzgerald) Kennedy,J.F.K. wants to know : memos from the President's office; 1961-1963 ,9780688088460; 0688088465,Morrow,1991
E 843 AYT, Mel. Ayton,Questions of controversy : the Kennedy brothers ,9781873757888; 1873757883,University of Sunderland Press,2001
E 843 Col, Peter Collier,The Kennedys ,9780436105517; 0436105519,Secker,1984
E 843 Din, J. F. Dinneen,The Kennedy family ,,Little Brown,1959
E 843 Ken, Robert F. 1925-1968. (Robert Francis) Kennedy,In his own words : the unpublished recollections of the Kennedy years ,9780593016343; 0593016343,Bantam,1988
E 843 Mac, Joseph McCarthy,The remarkable Kennedys ,,Gollancz,1962
E 843 Man, William Raymond Manchester,One brief shining moment : remembering Kennedy ,9780718123765; 071812376X,Joseph,1983
E 843 Sor, T. C. Sorensen,The Kennedy legacy ,,Weidenfeld,1970
E 843 WIL, Garry Wills,The Kennedy imprisonment : a meditation on power ,9780618134434; 0618134433,Houghton Mifflin,2002
E 846 Bel, Jack Bell,The Johnson treatment : how Lyndon B. Johnson took over the Presidency and made it his own ,,Harper,1965
E 846 Bra, H. W. Brands,The wages of globalism : Lyndon Johnson and the limits of American power ,9780195078886; 0195078888,OUP,1995
E 846 Chr, G. Christian,The President steps down : a persol memoir of the transfer of power ,,Macmillan,1970
E 846 DAN, Robert V. 1926-2010. (Robert Vincent) Daniels,Year of the heroic guerrilla : world revolution and counterrevolution in 1968 ,9780674964518; 0674964519,Harvard University Press,1996, 1989
E 846 Fre, L. A. Free,The political beliefs of Americans : a study of public opinion ,,Rutgers UP,1967
E 846 Ful, J. W. Fulbright,Old myths and new realities; and other commentaries ,,Cape,1965
E 846 Get, M. E. Gettleman,The Great Society Reader : the Failure of American Liberalism ,,Vintage Books,1967
E 846 Gey, Philip L. Geyelin,Lyndon B. Johnson and the world ,,Praeger,1966
E 846 Her, L. Heren,No hail; no farewell ,,Weidenfeld,1970
E 846 Joh, L. Heren,The Johnson years ,9780700603268; 0700603263,UP of Kansas,1987
E 846 Joh, Lyndon B. 1908-1973. (Lyndon Baines) Johnson,A White House diary ,,Weidenfeld,1970
E 846 Joh, Lyndon B. 1908-1973. (Lyndon Baines) Johnson,The vantage point : perspectives of the presidency 1963-1969 ,9780297993698; 0297993690,Weidenfeld & Nicolson,1972
E 846 Ken, Edward M. 1932- (Edward Moore) Kennedy,Decisions for a decade : policies and programs for the 1970s ,,Joseph,1968
E 846 Lyn, Edward M. 1932- (Edward Moore) Kennedy,Lyndon Johnson confronts the world : American foreign policy; 1963-68 ,9780521424790; 0521424798,CUP,1994
E 846 PAT, James T. Patterson,The eve of destruction : how 1965 transformed America ,0465013589; 9780465013586,Basic Books,2012
E 846 Tak, James T. Patterson,Taking charge : the Johnson White House tapes; 1963-1964 ,9780684804071; 0684804077,Simon & Schuster,1997
E 846 Ung, Irwin. Unger,Turning point : 1968 ,9780684186962; 0684186969,Scribner,1988
E 847 Alt, Bruce E. Altschuler,L.B.J. and the polls ,9780813009964; 0813009960,U of Florida P,1990
E 847 Bor, Vaughn Davis. Bornet,The presidency of Lyndon B. Johnson ,9780700602377; 0700602372,UP of Kansas,1983
E 847 CAR, Robert A. Caro,The years of Lyndon Johnson.,1847922171; 9781847922175,Bodley Head,2012
E 847 Cal, Joseph A. Califano,The triumph and tragedy of Lyndon Johnson : the White House years ,9780671664893; 0671664891,Simon & Schuster,1991
E 847 Car, Robert A. Caro,The years of Lyndon Johnson ,9780002170628; 0002170620,Collins,1982
E 847 Car, Robert A. Caro,The years of Lyndon Johnson ,9780370314907; 0370314905,Bodley Head,1990
E 847 Car, Robert A. Caro,The years of Lyndon Johnson.,9780224062879; 0224062875,Jothan Cape,2002
E 847 Con, Paul Keith. Conkin,Big Daddy from the Pederles : Lyndon Baines Johnson ,9780805777628; 0805777628,Twayne,1986
E 847 Cor, F. Cormier,L.B.J. the way he was ,9780385048255; 0385048254,Doubleday,1977
E 847 Dal, Robert. Dallek,Flawed giant : Lyndon Johnson and his times; 1961-1973 ,9780195054651; 0195054652,OUP,1998
E 847 Dal, Robert. Dallek,Lone star rising : Lyndon Johnson and his times 1908-1960 ,9780195054354; 0195054350,OUP,1991
E 847 Dug, R. Dugger,The Politician : the Life and Times of Lyndon Johnson : the Drive for Power; from the Frontier to Master of the Sete ,9780393015980; 039301598X,Norton,1982
E 847 Eva, Rowland Evans,Lyndon B. Johnson : the exercise of Power ,,New American Library,1966 et
E 847 Gol, E. F. Goldman,The tragedy of Lyndon Johnson ,,Macdold,1968
E 847 Har, R. Harwood,Lyndon ,,Praeger,1973
E 847 Joe, J. Joesten,The dark side of Lyndon Baines Johnson ,,Dawy,1968
E 847 Kea, D. Kearns,Lyndon Johnson and the American dream ,,Deutsch,1976 et
E 847 Mil, Merle Miller,Lyndon : an Oral Biography ,9780399123573; 0399123571,Putm's,1980
